AUTHOR,LOC,SPCD,AG_DW,ST_OB_D_BH
Plummer,1,131,,13.3
Plummer,1,131,,10
Plummer,1,131,,10
Plummer,1,131,,13.2
Plummer,1,131,,7.3
Plummer,1,131,,7.5
Plummer,1,131,,7.8
Plummer,1,131,,10.5
Plummer,1,131,,13.4
Plummer,1,131,,9.1
Plummer,1,131,,9.7
Plummer,1,131,,11.5
Plummer,1,131,,11.3
Plummer,1,131,,7
Plummer,1,131,,6.4
Plummer,1,131,,5.5
Plummer,1,131,,5.4
Plummer,1,131,,5.1
Plummer,1,131,,5
Plummer,1,131,,7.4
Plummer,1,131,,8
Plummer,1,131,,9
Plummer,1,131,,5.2
Plummer,1,131,,7.5
Plummer,1,131,,7.8
Plummer,1,131,,5.2
Plummer,1,131,,5.7
Plummer,1,131,,5.6
Plummer,1,131,,5.9
Plummer,1,131,,9.2
Plummer,1,131,,5.5
Plummer,1,131,,
Plummer,1,131,,11.3
Plummer,1,131,,13.7
Plummer,1,131,,10.6
Plummer,1,131,,16.2
Plummer,1,131,,3
Plummer,1,131,,4
Plummer,1,131,,4.4
Plummer,1,131,,3.8
Plummer,1,131,,4.5
Plummer,1,131,,5.8
Plummer,1,132,,3.6
Plummer,1,132,,1
Plummer,1,132,,1.4
Plummer,1,132,,2
Plummer,1,132,,0.9
Plummer,1,132,,1
Plummer,1,132,,1.3
Plummer,1,132,,2.4
Plummer,1,132,,1.9
Plummer,1,132,,0.9
Plummer,1,132,,1.5
Plummer,1,132,,3.4
Plummer,1,132,,2.4
Plummer,1,132,,2.8
Plummer,1,132,,2.8
Plummer,1,132,,1.9
Plummer,1,132,,1.8
Plummer,1,132,,0.9
Plummer,1,132,,0.9
Plummer,1,132,,0.6
Plummer,1,132,,1.4
Plummer,1,132,,1.3
Plummer,1,132,,4.5
Plummer,1,132,,2.1
Plummer,1,132,,4.7
Plummer,1,132,,3.5
Plummer,1,132,,3.7
Plummer,1,132,,3
Plummer,1,132,,5.3
Plummer,1,132,,4.1
Plummer,1,132,,5
Plummer,1,132,,3
Plummer,1,132,,1.8
Plummer,1,132,,1.3
Plummer,1,132,,2.4
Plummer,1,132,,4.3
Plummer,1,132,,2.2
Plummer,1,132,,3
Plummer,1,132,,2.7
Plummer,1,132,,1.8
Plummer,1,132,,1.9
Plummer,1,132,,3.3
Plummer,1,132,,2
Plummer,1,132,,2.7
Plummer,1,132,,2
Plummer,1,132,,2
Plummer,1,132,,2.5
PMRC_1976,1,111,,9.7
PMRC_1976,1,111,,9.5
PMRC_1976,1,111,,7.1
PMRC_1976,1,111,,5
PMRC_1976,103,111,,10.2
PMRC_1976,103,111,,9
PMRC_1976,103,111,,6.3
PMRC_1976,103,111,,3.3
PMRC_1976,104,111,,7.7
PMRC_1976,104,111,,7.3
PMRC_1976,104,111,,5
PMRC_1976,104,111,,3
PMRC_1976,105,111,,9.3
PMRC_1976,105,111,,8.3
PMRC_1976,105,111,,6.2
PMRC_1976,105,111,,4.3
PMRC_1976,106,111,,12
PMRC_1976,106,111,,11.2
PMRC_1976,106,111,,8.5
PMRC_1976,106,111,,6.2
PMRC_1976,107,111,,8.7
PMRC_1976,107,111,,7.7
PMRC_1976,107,111,,5.6
PMRC_1976,107,111,,3.4
PMRC_1976,108,111,,7.7
PMRC_1976,108,111,,7
PMRC_1976,108,111,,4.9
PMRC_1976,108,111,,3.4
PMRC_1976,109,111,,9.5
PMRC_1976,109,111,,9
PMRC_1976,109,111,,5.7
PMRC_1976,109,111,,2.9
PMRC_1976,11,111,,3.9
PMRC_1976,11,111,,8.2
PMRC_1976,11,111,,6.8
PMRC_1976,11,111,,9
PMRC_1976,110,111,,7.7
PMRC_1976,110,111,,6.9
PMRC_1976,110,111,,5
PMRC_1976,110,111,,3
PMRC_1976,111,111,,8.4
PMRC_1976,111,111,,8.8
PMRC_1976,111,111,,6.6
PMRC_1976,111,111,,4.2
PMRC_1976,114,111,,8.7
PMRC_1976,114,111,,8
PMRC_1976,114,111,,6.7
PMRC_1976,114,111,,3
PMRC_1976,115,111,,7.1
PMRC_1976,115,111,,5.9
PMRC_1976,115,111,,5.3
PMRC_1976,115,111,,4.1
PMRC_1976,116,111,,8
PMRC_1976,116,111,,6.8
PMRC_1976,116,111,,4.6
PMRC_1976,116,111,,3
PMRC_1976,117,111,,10.2
PMRC_1976,117,111,,9
PMRC_1976,117,111,,6
PMRC_1976,117,111,,3
PMRC_1976,118,111,,8.6
PMRC_1976,118,111,,8
PMRC_1976,118,111,,5.4
PMRC_1976,118,111,,2.8
PMRC_1976,119,111,,10.2
PMRC_1976,119,111,,8.8
PMRC_1976,119,111,,6.7
PMRC_1976,119,111,,4.2
PMRC_1976,120,111,,7.7
PMRC_1976,120,111,,4.7
PMRC_1976,120,111,,3.2
PMRC_1976,121,111,,7.9
PMRC_1976,121,111,,7.4
PMRC_1976,121,111,,4.9
PMRC_1976,121,111,,3
PMRC_1976,122,111,,8.9
PMRC_1976,122,111,,8.3
PMRC_1976,122,111,,6
PMRC_1976,122,111,,3.8
PMRC_1976,123,111,,8
PMRC_1976,123,111,,7
PMRC_1976,123,111,,5.3
PMRC_1976,123,111,,2.9
PMRC_1976,124,111,,10
PMRC_1976,124,111,,9.3
PMRC_1976,124,111,,5.9
PMRC_1976,124,111,,5
PMRC_1976,125,111,,8.6
PMRC_1976,125,111,,7.6
PMRC_1976,125,111,,6.1
PMRC_1976,125,111,,4.3
PMRC_1976,126,111,,8.2
PMRC_1976,126,111,,7.9
PMRC_1976,126,111,,6.2
PMRC_1976,126,111,,4
PMRC_1976,127,111,,7.9
PMRC_1976,127,111,,7.1
PMRC_1976,127,111,,5.1
PMRC_1976,127,111,,3.2
PMRC_1976,128,111,,8
PMRC_1976,128,111,,7.1
PMRC_1976,128,111,,5.8
PMRC_1976,128,111,,2.9
PMRC_1976,129,111,,9.9
PMRC_1976,129,111,,9.2
PMRC_1976,129,111,,5.8
PMRC_1976,129,111,,3
PMRC_1976,130,111,,7.8
PMRC_1976,130,111,,7
PMRC_1976,130,111,,5.9
PMRC_1976,130,111,,3
PMRC_1976,131,111,,7.7
PMRC_1976,131,111,,7
PMRC_1976,131,111,,5
PMRC_1976,131,111,,4
PMRC_1976,132,111,,8.2
PMRC_1976,132,111,,7.3
PMRC_1976,132,111,,4.9
PMRC_1976,132,111,,2.9
PMRC_1976,133,111,,7.8
PMRC_1976,133,111,,7
PMRC_1976,133,111,,5.4
PMRC_1976,133,111,,3.1
PMRC_1976,134,111,,9.3
PMRC_1976,134,111,,8.2
PMRC_1976,134,111,,6
PMRC_1976,134,111,,3.7
PMRC_1976,135,111,,10
PMRC_1976,135,111,,9.4
PMRC_1976,135,111,,6.4
PMRC_1976,135,111,,4.1
PMRC_1976,136,111,,9
PMRC_1976,136,111,,8
PMRC_1976,136,111,,5.2
PMRC_1976,136,111,,3.3
PMRC_1976,137,111,,9.8
PMRC_1976,137,111,,8.6
PMRC_1976,137,111,,3
PMRC_1976,139,111,,8.4
PMRC_1976,139,111,,7.8
PMRC_1976,139,111,,6
PMRC_1976,139,111,,3
PMRC_1976,14,111,,10
PMRC_1976,14,111,,9
PMRC_1976,14,111,,7.2
PMRC_1976,14,111,,3
PMRC_1976,140,111,,8.4
PMRC_1976,140,111,,6.5
PMRC_1976,140,111,,4.9
PMRC_1976,140,111,,3.4
PMRC_1976,142,111,,9.4
PMRC_1976,142,111,,7.9
PMRC_1976,142,111,,5.6
PMRC_1976,142,111,,3
PMRC_1976,143,111,,9.3
PMRC_1976,143,111,,7.7
PMRC_1976,143,111,,5.6
PMRC_1976,143,111,,3.8
PMRC_1976,144,111,,7.7
PMRC_1976,144,111,,7.3
PMRC_1976,144,111,,5.4
PMRC_1976,144,111,,2.8
PMRC_1976,145,111,,8.7
PMRC_1976,145,111,,8.3
PMRC_1976,145,111,,6.3
PMRC_1976,145,111,,4
PMRC_1976,146,111,,8.8
PMRC_1976,146,111,,7.8
PMRC_1976,146,111,,5.9
PMRC_1976,146,111,,3
PMRC_1976,147,111,,8.3
PMRC_1976,147,111,,8.9
PMRC_1976,147,111,,6.2
PMRC_1976,147,111,,3.9
PMRC_1976,148,111,,8.4
PMRC_1976,148,111,,7.2
PMRC_1976,148,111,,5.6
PMRC_1976,148,111,,3.6
PMRC_1976,149,111,,8.9
PMRC_1976,149,111,,7.9
PMRC_1976,149,111,,6
PMRC_1976,149,111,,3.9
PMRC_1976,150,111,,9
PMRC_1976,150,111,,6.4
PMRC_1976,150,111,,7.7
PMRC_1976,150,111,,3.8
PMRC_1976,153,111,,9.8
PMRC_1976,153,111,,8.7
PMRC_1976,153,111,,7.2
PMRC_1976,153,111,,3.8
PMRC_1976,154,111,,8.7
PMRC_1976,154,111,,7.7
PMRC_1976,154,111,,6.2
PMRC_1976,154,111,,4.1
PMRC_1976,155,111,,9.6
PMRC_1976,155,111,,9
PMRC_1976,155,111,,6.7
PMRC_1976,155,111,,5.2
PMRC_1976,156,111,,9.6
PMRC_1976,156,111,,8.3
PMRC_1976,156,111,,5.8
PMRC_1976,156,111,,3.4
PMRC_1976,157,111,,8.7
PMRC_1976,157,111,,7.6
PMRC_1976,157,111,,5.8
PMRC_1976,157,111,,3.3
PMRC_1976,158,111,,10.6
PMRC_1976,158,111,,9.7
PMRC_1976,158,111,,3.9
PMRC_1976,159,111,,8.7
PMRC_1976,159,111,,8.4
PMRC_1976,159,111,,6.1
PMRC_1976,159,111,,4.3
PMRC_1976,160,111,,9.3
PMRC_1976,160,111,,7.8
PMRC_1976,160,111,,6.8
PMRC_1976,160,111,,4.8
PMRC_1976,161,111,,11
PMRC_1976,161,111,,8.6
PMRC_1976,161,111,,7.3
PMRC_1976,161,111,,3.9
PMRC_1976,162,111,,9.7
PMRC_1976,162,111,,7.9
PMRC_1976,162,111,,6.2
PMRC_1976,162,111,,3.8
PMRC_1976,163,111,,10.8
PMRC_1976,163,111,,9.7
PMRC_1976,163,111,,6.8
PMRC_1976,163,111,,5.1
PMRC_1976,164,111,,9.4
PMRC_1976,164,111,,7.8
PMRC_1976,164,111,,5.7
PMRC_1976,164,111,,3.4
PMRC_1976,166,111,,9.1
PMRC_1976,166,111,,8.3
PMRC_1976,166,111,,6
PMRC_1976,166,111,,3.8
PMRC_1976,167,111,,9.3
PMRC_1976,167,111,,8
PMRC_1976,167,111,,6.5
PMRC_1976,167,111,,4.5
PMRC_1976,169,111,,8
PMRC_1976,169,111,,6.7
PMRC_1976,169,111,,5.3
PMRC_1976,169,111,,3.1
PMRC_1976,17,111,,7.1
PMRC_1976,17,111,,6.1
PMRC_1976,17,111,,3.9
PMRC_1976,17,111,,2.8
PMRC_1976,18,111,,5.8
PMRC_1976,18,111,,5
PMRC_1976,18,111,,4
PMRC_1976,18,111,,3
PMRC_1976,19,111,,6.4
PMRC_1976,19,111,,6.1
PMRC_1976,19,111,,4.7
PMRC_1976,19,111,,3.3
PMRC_1976,199,111,,7.9
PMRC_1976,199,111,,9
PMRC_1976,199,111,,5.8
PMRC_1976,199,111,,3.3
PMRC_1976,2,111,,8.7
PMRC_1976,2,111,,8
PMRC_1976,2,111,,6.2
PMRC_1976,2,111,,4.2
PMRC_1976,20,111,,6.9
PMRC_1976,20,111,,6.3
PMRC_1976,20,111,,4.6
PMRC_1976,20,111,,2.8
PMRC_1976,200,111,,6.2
PMRC_1976,200,111,,4.2
PMRC_1976,202,111,,6.1
PMRC_1976,202,111,,4.7
PMRC_1976,202,111,,4.3
PMRC_1976,202,111,,3
PMRC_1976,21,111,,6.9
PMRC_1976,21,111,,6.2
PMRC_1976,21,111,,4.7
PMRC_1976,21,111,,3
PMRC_1976,22,111,,6.8
PMRC_1976,22,111,,6.2
PMRC_1976,22,111,,4.7
PMRC_1976,22,111,,2.7
PMRC_1976,23,111,,8.7
PMRC_1976,23,111,,7.8
PMRC_1976,23,111,,6.2
PMRC_1976,23,111,,4.4
PMRC_1976,25,111,,5.7
PMRC_1976,25,111,,5.2
PMRC_1976,25,111,,3.9
PMRC_1976,25,111,,3.2
PMRC_1976,26,111,,6
PMRC_1976,26,111,,5.2
PMRC_1976,26,111,,4.1
PMRC_1976,26,111,,3.2
PMRC_1976,27,111,,7.2
PMRC_1976,27,111,,6
PMRC_1976,27,111,,5
PMRC_1976,27,111,,3.9
PMRC_1976,28,111,,6.2
PMRC_1976,28,111,,5.3
PMRC_1976,28,111,,4.1
PMRC_1976,28,111,,3.2
PMRC_1976,29,111,,6.1
PMRC_1976,29,111,,4.7
PMRC_1976,29,111,,4
PMRC_1976,29,111,,2.9
PMRC_1976,3,111,,8.7
PMRC_1976,3,111,,6.2
PMRC_1976,3,111,,3.5
PMRC_1976,30,111,,6.8
PMRC_1976,30,111,,5.7
PMRC_1976,30,111,,4.9
PMRC_1976,30,111,,4.2
PMRC_1976,31,111,,6.1
PMRC_1976,31,111,,5.4
PMRC_1976,31,111,,3.9
PMRC_1976,31,111,,3.1
PMRC_1976,32,111,,5.3
PMRC_1976,32,111,,4.7
PMRC_1976,32,111,,4
PMRC_1976,32,111,,3.2
PMRC_1976,37,111,,7
PMRC_1976,37,111,,6.3
PMRC_1976,37,111,,4.3
PMRC_1976,37,111,,3.4
PMRC_1976,516,111,,8.8
PMRC_1976,516,111,,7.9
PMRC_1976,516,111,,3.1
PMRC_1976,517,111,,5.6
PMRC_1976,517,111,,5
PMRC_1976,517,111,,3.9
PMRC_1976,517,111,,2.9
PMRC_1976,518,111,,8.3
PMRC_1976,518,111,,6.7
PMRC_1976,518,111,,5.1
PMRC_1976,518,111,,3.3
PMRC_1976,519,111,,6.6
PMRC_1976,519,111,,5
PMRC_1976,519,111,,3.7
PMRC_1976,519,111,,3
PMRC_1976,569,111,,7.7
PMRC_1976,569,111,,6.7
PMRC_1976,569,111,,5.2
PMRC_1976,569,111,,4.1
PMRC_1976,571,111,,7.6
PMRC_1976,571,111,,7
PMRC_1976,571,111,,6.4
PMRC_1976,571,111,,4.2
PMRC_1976,572,111,,7.7
PMRC_1976,572,111,,7.1
PMRC_1976,572,111,,4.6
PMRC_1976,572,111,,3
PMRC_1976,70,111,,6
PMRC_1976,70,111,,5
PMRC_1976,70,111,,4
PMRC_1976,70,111,,3.3
PMRC_1976,72,111,,8.7
PMRC_1976,72,111,,7.1
PMRC_1976,72,111,,5.3
PMRC_1976,72,111,,3
PMRC_1976,73,111,,6.9
PMRC_1976,73,111,,6.4
PMRC_1976,73,111,,5.4
PMRC_1976,73,111,,3.7
PMRC_1976,74,111,,7.3
PMRC_1976,74,111,,6
PMRC_1976,74,111,,4
PMRC_1976,74,111,,2.9
PMRC_1976,78,111,,7.8
PMRC_1976,78,111,,7.3
PMRC_1976,78,111,,5.7
PMRC_1976,78,111,,3.4
PMRC_1976,83,111,,7.5
PMRC_1976,83,111,,6.7
PMRC_1976,83,111,,4.7
PMRC_1976,83,111,,3.5
PMRC_1976,85,111,,7.9
PMRC_1976,85,111,,6.8
PMRC_1976,85,111,,4.8
PMRC_1976,85,111,,3.4
PMRC_1976,89,111,,7.4
PMRC_1976,89,111,,5.8
PMRC_1976,89,111,,4.7
PMRC_1976,89,111,,3.4
PMRC_1976,93,111,,6.7
PMRC_1976,93,111,,6.5
PMRC_1976,93,111,,5.1
PMRC_1976,93,111,,3.8
PMRC_1976,97,111,,7.4
PMRC_1976,97,111,,6
PMRC_1976,97,111,,5.1
PMRC_1976,97,111,,4.3
PMRC_1976,99,111,,7.2
PMRC_1976,99,111,,5.8
PMRC_1976,99,111,,5.3
PMRC_1976,99,111,,3.9
PMRC_1981,2501,111,,10.7
PMRC_1981,2501,111,,10
PMRC_1981,2501,111,,11.7
PMRC_1981,2502,131,,11
PMRC_1981,2502,131,,13.1
PMRC_1981,2502,131,,12.5
PMRC_1981,2503,131,,13.4
PMRC_1981,2503,131,,12.6
PMRC_1981,2503,131,,11.3
PMRC_1981,2504,111,,10.6
PMRC_1981,2504,111,,11.1
PMRC_1981,2504,111,,10.3
PMRC_1981,2505,111,,10.3
PMRC_1981,2505,111,,11.3
PMRC_1981,2505,111,,11.8
PMRC_1981,2506,131,,12.4
PMRC_1981,2506,131,,11.3
PMRC_1981,2506,131,,12
PMRC_1981,2507,131,,11
PMRC_1981,2507,131,,11.3
PMRC_1981,2507,131,,11
PMRC_1981,2508,111,,10.1
PMRC_1981,2508,111,,10.7
PMRC_1981,2508,111,,10
PMRC_1981,2509,131,,10
PMRC_1981,2509,131,,10.2
PMRC_1981,2509,131,,10.2
PMRC_1981,2510,111,,13.5
PMRC_1981,2510,111,,10.7
PMRC_1981,2510,111,,10
PMRC_1981,2511,111,,10.8
PMRC_1981,2511,111,,11.1
PMRC_1981,2511,111,,10.7
PMRC_1981,2512,111,,10.3
PMRC_1981,2512,111,,10.1
PMRC_1981,2512,111,,10.1
PMRC_1981,2513,111,,11.8
PMRC_1981,2513,111,,10.7
PMRC_1981,2513,111,,10.5
PMRC_1981,2516,131,,11.9
PMRC_1981,2516,131,,11.8
PMRC_1981,2516,131,,12.9
PMRC_1981,2517,111,,11.3
PMRC_1981,2517,111,,10
PMRC_1981,2517,111,,10.8
PMRC_1981,2518,111,,13
PMRC_1981,2518,111,,11
PMRC_1981,2518,111,,10.2
PMRC_1981,2521,131,,11.3
PMRC_1981,2521,131,,12
PMRC_1981,2521,131,,12.4
PMRC_1981,2525,111,,10.7
PMRC_1981,2525,111,,11.2
PMRC_1981,2525,111,,10.4
PMRC_1981,2526,111,,10.4
PMRC_1981,2526,111,,10.5
PMRC_1981,2526,111,,10.9
PMRC_1981,2527,111,,10.3
PMRC_1981,2527,111,,10
PMRC_1981,2527,111,,10.6
PMRC_1981,2528,111,,10.1
PMRC_1981,2528,111,,10.6
PMRC_1981,2528,111,,10.7
PMRC_1981,2529,111,,10
PMRC_1981,2529,111,,11.2
PMRC_1981,2529,111,,10
PMRC_1981,2530,111,,10.1
PMRC_1981,2530,111,,10
PMRC_1981,2530,111,,11.5
PMRC_1981,2531,111,,11.5
PMRC_1981,2531,111,,10.6
PMRC_1981,2531,111,,10.5
PMRC_1981,2532,111,,10.7
PMRC_1981,2532,111,,10.3
PMRC_1981,2532,111,,10.4
PMRC_1981,2533,111,,11.3
PMRC_1981,2533,111,,10.4
PMRC_1981,2533,111,,10.1
PMRC_1981,2534,111,,10.1
PMRC_1981,2534,111,,10.1
PMRC_1981,2534,111,,10.6
PMRC_1981,2535,111,,11.7
PMRC_1981,2535,111,,10.2
PMRC_1981,2535,111,,11.2
PMRC_1981,8001,111,,4.5
PMRC_1981,8001,111,,5.1
PMRC_1981,8001,111,,4.7
PMRC_1981,8001,111,,4.9
PMRC_1981,8002,111,,7.2
PMRC_1981,8002,111,,9.5
PMRC_1981,8002,111,,5.7
PMRC_1981,8002,111,,4.5
PMRC_1981,8003,111,,5.9
PMRC_1981,8003,111,,8.5
PMRC_1981,8004,111,,4.2
PMRC_1981,8004,111,,4.6
PMRC_1981,8005,111,,5.9
PMRC_1981,8005,111,,8.4
PMRC_1981,8006,111,,5
PMRC_1981,8006,111,,5.5
PMRC_1981,8007,111,,8.1
PMRC_1981,8007,111,,5.3
PMRC_1981,8008,111,,5
PMRC_1981,8008,111,,7.4
PMRC_1981,8009,111,,6.2
PMRC_1981,8009,111,,10.1
PMRC_1981,8010,111,,5.5
PMRC_1981,8010,111,,6.4
PMRC_1981,8011,111,,10.1
PMRC_1981,8011,111,,7
PMRC_1981,8012,111,,10.6
PMRC_1981,8012,111,,7.4
PMRC_1981,8013,111,,3.9
PMRC_1981,8013,111,,5.8
PMRC_1981,8014,111,,7.7
PMRC_1981,8014,111,,5.4
PMRC_1981,8015,111,,8.8
PMRC_1981,8015,111,,5.8
PMRC_1981,8016,131,,9.4
PMRC_1981,8016,131,,5.7
PMRC_1981,8017,111,,5.3
PMRC_1981,8017,111,,6.5
PMRC_1981,8018,111,,6.3
PMRC_1981,8018,111,,4.6
PMRC_1981,8019,111,,7.7
PMRC_1981,8019,111,,6
PMRC_1981,8020,131,,6.3
PMRC_1981,8020,131,,7.7
PMRC_1981,8021,111,,4.4
PMRC_1981,8021,111,,4.7
PMRC_1981,8022,131,,9.2
PMRC_1981,8022,131,,5.9
PMRC_1981,8023,111,,8.8
PMRC_1981,8023,111,,5.2
PMRC_1981,8024,111,,8.4
PMRC_1981,8024,111,,5
PMRC_1981,8025,111,,5.8
PMRC_1981,8025,111,,5.8
PMRC_1981,8026,111,,8.4
PMRC_1981,8026,111,,5
PMRC_1981,8027,111,,8.2
PMRC_1981,8027,111,,5
PMRC_1981,8028,131,,7.7
PMRC_1981,8028,131,,4.3
PMRC_1981,8029,111,,10.3
PMRC_1981,8029,111,,5.8
PMRC_1981,8030,111,,8.8
PMRC_1981,8030,111,,7.3
PMRC_1981,8031,111,,7.8
PMRC_1981,8031,111,,7
PMRC_1981,8032,111,,7
PMRC_1981,8032,111,,5.5
PMRC_1981,8033,111,,8.4
